============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3900000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
  Layer # 4 -  0 % of  K
  Layer # 4 -  0 % of Ca
  Layer # 4 -  0 % of  P
  Layer # 4 -  0 % of  H
  Layer # 4 -  0 % of  C
  Layer # 4 -  0 % of  N
  Layer # 4 -  0 % of  O
  Layer # 4 -  0 % of  S
  Layer # 4 -  0 % of Mg
  Layer # 4 -  0 % of  O
  Layer # 4 -  0 % of  C
  Layer # 4 -  0 % of  H
  Layer # 4 -  0 % of  N
  Layer # 4 -  0 % of  P
  Layer # 4 -  0 % of  K
  Layer # 4 -  0 % of Cl
  Layer # 4 -  0 % of Na
  Layer # 4 -  28 % of  O
  Layer # 4 -  6 % of  C
  Layer # 4 -  65 % of  H
  Layer # 4 -  1 % of  N
  Layer # 4 -  0 % of  P
  Layer # 4 -  0 % of  K
  Layer # 4 -  0 % of Cl
  Layer # 4 -  0 % of Na
  Layer # 4 -  0 % of  O
  Layer # 4 -  0 % of  C
  Layer # 4 -  0 % of  H
  Layer # 4 -  0 % of  N
  Layer # 4 -  0 % of  P
  Layer # 4 -  0 % of  K
  Layer # 4 -  0 % of Cl
  Layer # 4 -  0 % of Na
様様様様様様様様様様様様様様様様様様様様様様様様様様
  Layer # 5 - Brain backing (ICRP)
  Layer # 5 - Bottom Depth=140000.E+03 A
  Layer # 5 - Density =0001.0300 g/cm3
  Layer # 5 -  0 % of  H
  Layer # 5 -  0 % of  C
  Layer # 5 -  0 % of  N
  Layer # 5 -  0 % of  O
  Layer # 5 -  0 % of  S
  Layer # 5 -  0 % of Cl
  Layer # 5 -  0 % of Na
  Layer # 5 -  0 % of  K
  Layer # 5 -  0 % of Ca
  Layer # 5 -  0 % of  P
  Layer # 5 -  0 % of  H
  Layer # 5 -  0 % of  C
  Layer # 5 -  0 % of  N
  Layer # 5 -  0 % of  O
  Layer # 5 -  0 % of  S
  Layer # 5 -  0 % of Mg
  Layer # 5 -  0 % of  O
  Layer # 5 -  0 % of  C
  Layer # 5 -  0 % of  H
  Layer # 5 -  0 % of  N
  Layer # 5 -  0 % of  P
  Layer # 5 -  0 % of  K
  Layer # 5 -  0 % of Cl
  Layer # 5 -  0 % of Na
  Layer # 5 -  0 % of  O
  Layer # 5 -  0 % of  C
  Layer # 5 -  0 % of  H
  Layer # 5 -  0 % of  N
  Layer # 5 -  0 % of  P
  Layer # 5 -  0 % of  K
  Layer # 5 -  0 % of Cl
  Layer # 5 -  0 % of Na
  Layer # 5 -  28 % of  O
  Layer # 5 -  6 % of  C
  Layer # 5 -  65 % of  H
  Layer # 5 -  1 % of  N
  Layer # 5 -  0 % of  P
  Layer # 5 -  0 % of  K
  Layer # 5 -  0 % of Cl
  Layer # 5 -  0 % of Na
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   1.1169E+08 -5.3158E+05  2.0700E+06
0000002   1.0840E+08  4.7625E+06  4.1879E+06
0000003   1.0897E+08 -3.0773E+06  5.3877E+06
0000004   1.1006E+08 -3.9163E+06  4.5263E+05
0000005   1.0880E+08 -3.2051E+05 -1.4205E+06
0000006   1.1302E+08 -4.0191E+06  2.3727E+06
0000007   1.0859E+08  4.3171E+05 -6.6410E+05
0000008   1.0968E+08  9.1753E+05  3.0329E+06
0000009   1.0983E+08  7.8595E+05 -3.0190E+06
0000010   1.1023E+08  3.0583E+06  2.1060E+06
0000011   1.0993E+08 -8.5901E+05  1.2120E+06
0000012   1.1055E+08  5.7339E+04  3.9641E+05
0000013   1.0797E+08  2.5393E+06  6.9779E+05
0000014   1.0963E+08  4.0865E+05 -3.6032E+06
0000015   1.0951E+08 -1.8078E+05 -1.2444E+06
0000016   1.0987E+08  1.2879E+06 -3.6768E+06
0000017   1.0901E+08  2.5681E+06  1.9341E+06
0000018   1.1023E+08 -7.0024E+06  3.5753E+05
0000019   1.1088E+08 -9.9977E+05 -5.1405E+05
0000020   1.0787E+08  5.7708E+06 -8.6834E+05
0000021   1.1266E+08  1.8361E+06  4.2556E+05
0000022   1.0992E+08 -2.5869E+05  4.8822E+06
0000023   1.1303E+08  4.7841E+04  6.7871E+05
0000024   1.1069E+08  1.5392E+05 -1.6581E+06
0000025   1.1050E+08  1.2423E+06  1.5413E+06
0000026   1.1020E+08 -2.7271E+05 -2.4157E+06
0000027   1.1294E+08 -4.4365E+06 -2.0992E+06
0000028   1.0937E+08 -3.2765E+06 -6.5803E+05
0000029   1.1091E+08  2.5557E+06 -1.1989E+05
0000030   1.1000E+08  1.4908E+06  1.7070E+06
0000031   1.1092E+08 -2.5221E+06  4.4172E+06
0000032   1.1048E+08  4.1439E+06  1.2543E+05
0000033   1.0993E+08  5.2198E+05  1.7994E+06
0000034   1.1060E+08 -2.0386E+06 -1.9690E+06
0000035   1.0953E+08 -9.7175E+05 -3.3140E+06
0000036   1.0950E+08 -9.9621E+05 -1.3086E+06
0000037   1.1211E+08  1.6153E+06 -4.2782E+05
0000038   1.0937E+08 -4.7011E+06 -8.0238E+05
0000039   1.1085E+08  1.6719E+05 -6.1531E+05
0000040   1.0639E+08 -2.8835E+06  5.9077E+06
0000041   1.0998E+08 -1.4607E+06  3.4926E+06
0000042   1.1275E+08  5.1150E+05 -9.0477E+05
0000043   1.0938E+08  7.2893E+06 -1.2341E+06
0000044   1.0944E+08  2.2412E+05  1.9012E+06
0000045   1.0848E+08  2.3835E+06  4.1266E+04
0000046   1.0889E+08  3.2525E+05  2.6462E+06
0000047   1.1084E+08 -2.4897E+06 -6.4207E+05
0000048   1.1045E+08 -5.0103E+05  2.5411E+06
0000049   1.0711E+08  2.9103E+06 -5.0320E+06
0000050   1.1224E+08 -1.6236E+06 -6.4274E+06
0000051   1.0663E+08 -8.5471E+06  1.3324E+07
0000052   1.0858E+08  1.9414E+06  7.4388E+05
0000053   1.1072E+08 -2.2468E+05 -2.4234E+06
0000054   1.1119E+08 -2.7977E+06 -6.7858E+05
0000055   1.1253E+08 -2.2888E+06  2.2222E+06
0000056   1.1237E+08  9.9068E+05 -7.0284E+05
0000057   1.0723E+08  1.2917E+06 -1.4070E+06
0000058   1.1051E+08 -1.4950E+06  1.0697E+05
0000059   1.0922E+08 -4.6950E+06  2.5023E+06
0000060   1.0692E+08 -3.7098E+05 -3.3029E+04
0000061   1.1209E+08 -1.3015E+06  1.9070E+06
0000062   1.1074E+08  1.7512E+06  3.0788E+05
0000063   1.1215E+08  9.0940E+04 -3.9508E+05
0000064   1.0639E+08 -1.9781E+05 -5.3867E+05
0000065   1.1039E+08 -2.2746E+06 -1.0786E+06
0000066   1.0772E+08  1.1225E+06  1.6687E+06
0000067   1.0738E+08 -2.4706E+06  7.5941E+06
0000068   1.1144E+08  1.8826E+06  1.8771E+06
0000069   1.0953E+08  8.9096E+05 -2.5016E+06
0000070   1.1023E+08 -2.9527E+06 -5.9205E+03
0000071   1.0967E+08  1.2001E+06  1.6808E+06
0000072   1.1001E+08  3.2362E+06  4.4739E+06
0000073   1.1018E+08  3.6924E+06  1.5007E+06
0000074   1.1320E+08 -1.5937E+06  2.2354E+06
0000075   1.0993E+08 -1.3727E+06  3.0244E+06
0000076   1.1166E+08  3.4535E+06  5.8844E+06
0000077   1.1001E+08  1.2473E+06  1.7229E+06
0000078   1.1151E+08 -8.3426E+05  3.1953E+05
0000079   1.0973E+08 -2.2209E+06 -1.7967E+06
0000080   1.0913E+08 -2.6275E+05  3.2973E+06
0000081   1.0932E+08 -1.9186E+05  4.3740E+05
0000082   1.0983E+08 -7.1093E+04  3.8274E+06
0000083   1.0995E+08 -1.2143E+06 -7.6329E+05
0000084   1.1026E+08  1.7305E+05 -2.9953E+06
0000085   1.0826E+08 -8.5366E+05 -5.9367E+05
0000086   1.0992E+08 -2.3928E+06 -2.7545E+06
0000087   1.1090E+08  2.3076E+06 -1.0273E+06
0000088   1.1152E+08 -1.1752E+06 -1.3060E+06
0000089   1.0980E+08 -3.4471E+05 -1.5118E+06
0000090   1.0876E+08 -2.0139E+06 -2.8118E+06
0000091   1.1258E+08  1.7848E+05 -1.4209E+06
0000092   1.1256E+08 -4.3643E+06  6.8870E+06
0000093   1.1307E+08 -1.6907E+05 -3.0988E+06
0000094   1.0842E+08 -2.7422E+05  1.8856E+06
0000095   1.0974E+08  7.9942E+06 -1.6061E+06
0000096   1.0831E+08  2.4028E+06  3.3950E+06
0000097   1.0954E+08  2.0627E+06 -1.4096E+06
0000098   1.1127E+08  8.5165E+05  1.4336E+06
0000099   1.0962E+08  1.7691E+06  8.0369E+05
0000100   1.0576E+08 -8.5876E+05  2.9220E+06
0000101   1.1031E+08 -1.0470E+06  1.4380E+06
0000102   1.0918E+08  2.2927E+06  4.3519E+05
0000103   1.0865E+08  6.0757E+05 -3.8203E+06
0000104   1.1004E+08  2.5281E+06  3.5489E+06
0000105   1.1305E+08  2.0364E+04 -4.6980E+06
0000106   1.0958E+08 -1.1569E+05 -7.7157E+05
0000107   1.0641E+08 -1.3461E+06  6.7939E+05
0000108   1.1231E+08  1.3780E+06  8.6117E+06
0000109   1.0867E+08 -4.3639E+06 -2.8983E+04
0000110   1.0845E+08 -3.0217E+04  1.9694E+06
0000111   1.0836E+08 -1.2009E+06 -3.0424E+06
0000112   1.1252E+08  1.1903E+06  4.4601E+05
0000113   1.0921E+08  6.0953E+06  1.8753E+06
0000114   1.0994E+08  1.6665E+06  3.9024E+06
0000115   1.0936E+08 -2.7000E+06 -4.4978E+06
0000116   1.0964E+08  3.4378E+06 -2.3868E+06
0000117   1.1104E+08  2.9005E+06  3.3870E+06
0000118   1.0880E+08 -5.6511E+05 -4.2379E+06
0000119   1.0881E+08  2.1726E+06  3.8203E+06
0000120   1.0864E+08  1.3918E+06 -1.0159E+06
0000121   1.1072E+08  4.7527E+05 -2.3735E+06
0000122   1.1028E+08 -7.5410E+05  2.1156E+05
0000123   1.1261E+08 -2.3037E+06  3.1437E+06
0000124   1.0835E+08  6.0269E+06 -1.3393E+07
0000125   1.0992E+08  1.7295E+06  2.7122E+06
0000126   1.0789E+08  2.3572E+05  1.7162E+06
0000127   1.0858E+08  2.6482E+06 -2.8755E+06
0000128   1.0960E+08  1.9473E+06 -3.7917E+05
0000129   1.1139E+08 -5.2101E+06 -2.6064E+06
0000130   1.1133E+08 -4.2699E+05 -4.7426E+06
0000131   1.1177E+08  4.0094E+06 -1.7144E+06
0000132   1.0931E+08 -2.3147E+06 -7.2002E+05
0000133   1.1102E+08  1.8944E+06  1.1138E+05
0000134   1.0901E+08  8.0126E+05 -1.1386E+06
0000135   1.1060E+08 -1.9755E+06  6.4781E+05
0000136   1.1060E+08 -1.2777E+06 -1.9910E+06
0000137   1.0938E+08 -2.7518E+05 -2.5327E+06
0000138   1.0898E+08  2.7979E+06  3.7698E+05
0000139   1.1236E+08  3.4815E+06  7.2223E+06
0000140   1.1126E+08  4.4075E+06  9.9180E+05
0000141   1.1139E+08 -1.7848E+06 -3.6338E+06
0000142   1.1294E+08  5.6229E+05 -2.2797E+06
0000143   1.0863E+08 -1.5246E+06 -7.2303E+05
0000144   1.1150E+08  1.0868E+06  1.6788E+06
0000145   1.0951E+08 -3.7938E+06  1.1880E+06
0000146   1.0862E+08 -1.4242E+06 -4.0035E+06
0000147   1.1299E+08  3.0676E+06 -1.1623E+06
0000148   1.0915E+08 -3.2531E+06 -1.7159E+06
0000149   1.0968E+08  3.4466E+06  6.5280E+06
0000150   1.0943E+08  3.1123E+06  1.0040E+07
0000151   1.0946E+08 -1.4330E+05  1.1800E+06
0000152   1.0739E+08  3.2043E+06 -1.9188E+06
0000153   1.0914E+08  3.7900E+06  5.5984E+06
0000154   1.0839E+08  2.5965E+06 -9.9743E+05
0000155   1.1280E+08 -2.2791E+06 -9.9402E+05
0000156   1.0759E+08 -6.0225E+05  1.8399E+06
0000157   1.1089E+08 -3.1637E+06 -3.9993E+06
0000158   1.1244E+08  2.2895E+06  4.6936E+06
0000159   1.0754E+08 -4.4806E+06  7.9009E+05
0000160   1.1021E+08 -5.8644E+05  8.1329E+05
0000161   1.0971E+08 -8.0323E+06 -3.5459E+06
0000162   1.0892E+08  2.3284E+06 -3.4828E+04
0000163   1.1491E+08 -8.6570E+05  4.1284E+06
0000164   8.7701E+07 -2.5300E+07 -2.7678E+07
0000165   1.0822E+08  5.7045E+06 -7.6666E+05
0000166   1.0803E+08  2.8025E+05  2.9769E+06
0000167   1.1151E+08 -1.6240E+06 -1.2037E+06
0000168   1.1297E+08  2.1394E+06 -1.0141E+06
0000169   1.1212E+08  2.1342E+06  9.7064E+05
0000170   1.0920E+08  1.0245E+06  2.5434E+06
0000171   1.0645E+08  1.1695E+06  1.2079E+06
0000172   1.0876E+08 -7.7772E+05  3.6674E+06
0000173   1.1093E+08  1.6037E+06 -7.6578E+05
0000174   1.0929E+08 -1.0809E+06  7.7829E+05
0000175   1.0905E+08  1.6056E+06  3.6381E+06
0000176   1.0758E+08 -3.2344E+06 -1.6398E+06
0000177   1.1085E+08  5.5785E+05 -2.6888E+06
0000178   1.1211E+08 -3.2310E+06  1.8394E+06
0000179   1.0928E+08  8.3035E+05 -1.7815E+06
0000180   1.0912E+08  7.2995E+05  1.1829E+06
0000181   1.1221E+08  2.7251E+06 -9.4998E+05
0000182   1.1005E+08  1.7386E+06 -2.6667E+06
0000183   1.0829E+08  2.9590E+06 -2.2641E+06
0000184   1.0977E+08  1.8541E+06  1.5858E+04
0000185   1.0778E+08 -1.2478E+06  1.6237E+06
0000186   1.1097E+08 -4.8021E+06 -1.9467E+06
0000187   1.0979E+08 -3.3756E+06  8.1863E+05
0000188   1.0987E+08 -4.5961E+06  1.8530E+06
0000189   1.0815E+08 -2.1214E+06 -1.1870E+06
0000190   1.1177E+08  2.5484E+06  5.1529E+04
0000191   1.0893E+08  4.3538E+05 -1.9235E+06
0000192   1.0757E+08  4.5536E+06  1.4136E+06
0000193   1.1048E+08 -2.3383E+06  2.3852E+06
0000194   1.1365E+08  1.4374E+06 -3.7362E+06
0000195   1.0931E+08  2.1077E+06 -3.2867E+06
0000196   1.1059E+08 -3.6821E+06  4.5524E+05
0000197   1.0848E+08  1.7690E+06  1.4882E+06
0000198   1.0732E+08 -7.4428E+05  3.4925E+05
0000199   1.0823E+08  2.2940E+06  1.1744E+06
0000200   1.0854E+08  3.0482E+06  5.1042E+06
0000201   1.1026E+08 -1.9426E+06 -1.8952E+06
0000202   1.1169E+08 -8.9391E+05 -2.9540E+06
0000203   1.1021E+08 -1.3114E+05  3.1866E+04
0000204   1.0842E+08 -4.8321E+06  7.9323E+05
0000205   1.0828E+08 -3.9527E+06 -1.4420E+06
0000206   1.0983E+08 -9.6098E+05 -6.7547E+04
0000207   1.1259E+08  1.3461E+06  1.2207E+06
0000208   1.0826E+08 -2.6456E+06  7.0557E+04
0000209   1.1190E+08  1.7340E+03 -2.3507E+06
0000210   1.1205E+08  5.2294E+05 -1.7363E+06
0000211   1.1185E+08 -7.1752E+05  5.0627E+05
0000212   1.0791E+08 -3.1370E+06  9.6267E+05
0000213   1.0740E+08  2.1684E+06 -2.0545E+06
0000214   1.1077E+08  3.4078E+06  2.1938E+06
0000215   1.1190E+08  8.1592E+05 -3.0399E+06
0000216   1.0950E+08 -1.6279E+06  1.3014E+06
0000217   1.1070E+08 -3.9633E+05 -1.1454E+06
0000218   1.1246E+08  2.5586E+06  5.0968E+06
0000219   1.0931E+08  2.5543E+06 -3.8595E+06
0000220   1.0994E+08  1.4044E+06 -3.2051E+05
0000221   1.1068E+08 -8.8150E+05  1.7567E+06
0000222   1.0945E+08  9.2272E+05 -1.1798E+06
0000223   1.0884E+08 -4.4932E+04 -1.8722E+06
0000224   1.0917E+08 -1.0911E+06 -2.9753E+05
0000225   1.1053E+08 -1.9620E+06  1.8935E+06
0000226   1.0988E+08 -1.6245E+06  8.4926E+05
0000227   1.1253E+08  3.1860E+05 -4.8140E+05
0000228   1.0710E+08  1.4624E+06  1.3191E+06
0000229   1.0917E+08  2.8851E+06 -4.2686E+06
0000230   1.0604E+08 -2.4473E+06 -6.8893E+05
0000231   1.1241E+08  1.6749E+06 -4.0978E+05
0000232   1.1301E+08 -3.3119E+05  1.6093E+06
0000233   1.1084E+08  1.7357E+05  2.0473E+06
0000234   1.1086E+08  5.4985E+05 -9.2525E+05
0000235   1.1202E+08 -4.3609E+05 -7.3292E+05
0000236   1.0847E+08 -6.0866E+05 -1.1033E+06
0000237   1.0669E+08 -8.3003E+06 -4.1656E+05
0000238   1.0373E+08  1.4561E+07  1.8367E+07
0000239   1.1092E+08 -2.1582E+06 -7.8618E+05
0000240   1.1127E+08  1.9609E+06 -2.5052E+06
0000241   1.1244E+08  4.1165E+06  1.6120E+06
0000242   1.1051E+08  1.3531E+06 -4.4474E+05
0000243   1.1141E+08  1.2434E+06  1.5160E+06
0000244   1.0975E+08 -1.3092E+06 -2.7675E+06
0000245   1.0810E+08 -9.3245E+05  8.2345E+05
0000246   1.1199E+08  3.4617E+06 -3.3203E+06
0000247   1.0858E+08  5.1338E+05 -1.2560E+06
0000248   1.1177E+08 -1.3485E+06  1.3193E+06
0000249   1.1130E+08  2.6138E+06 -1.5344E+06
0000250   1.1030E+08  1.3607E+06  5.4057E+05
0000251   1.1220E+08 -9.5775E+05  3.6706E+06
0000252   1.0801E+08  2.9806E+05  3.9711E+05
0000253   1.1170E+08 -2.4821E+06  1.4379E+06
0000254   1.0874E+08 -3.2904E+06  5.2763E+05
0000255   1.0921E+08  9.9182E+04 -3.2115E+06
0000256   1.0792E+08  4.5840E+05  1.9948E+06
0000257   1.0943E+08 -2.3108E+06 -2.1104E+06
0000258   1.0915E+08  1.3323E+06 -7.1298E+05
0000259   1.0739E+08 -1.4223E+04  2.1259E+06
0000260   1.0784E+08  5.8906E+05  2.1465E+06
0000261   1.0835E+08  2.0974E+06 -3.5804E+06
0000262   1.0723E+08 -7.2261E+04 -4.3361E+06
0000263   1.0887E+08  1.5200E+05 -2.1582E+05
0000264   1.1006E+08  4.5749E+06  5.9789E+06
0000265   1.0943E+08  1.8062E+06 -9.0784E+05
0000266   1.0906E+08  3.1848E+06 -3.6067E+06
0000267   1.0956E+08  3.7546E+06  3.5575E+06
0000268   1.0829E+08  3.8228E+05  1.7214E+06
0000269   1.1154E+08 -4.2665E+04 -1.6855E+06
0000270   1.0586E+08 -4.6460E+05 -2.3877E+06
0000271   1.1102E+08  5.2952E+06  1.5909E+06
0000272   1.0946E+08  1.5402E+06  8.1267E+05
0000273   1.0976E+08 -3.2712E+05  9.7236E+05
0000274   1.0879E+08  6.0830E+05  4.1620E+06
0000275   1.1159E+08 -1.6171E+05 -1.9448E+06
0000276   1.0965E+08  5.0522E+05  2.5490E+06
0000277   1.1166E+08 -3.6559E+05 -8.1534E+04
0000278   1.0951E+08  5.4884E+05  1.0762E+06
0000279   1.0891E+08  9.8165E+04 -1.0649E+06
0000280   1.1026E+08 -3.4004E+06 -2.6213E+06
0000281   1.0979E+08 -1.9109E+06 -2.4604E+06
0000282   1.1043E+08 -6.4362E+06  1.3412E+06
0000283   1.0875E+08  2.7352E+06  8.5636E+05
0000284   1.0744E+08  4.3857E+05  1.9070E+06
0000285   1.1220E+08 -1.1578E+06 -2.6653E+06
0000286   7.9850E+07 -4.0726E+06  4.2763E+07
0000287   1.1095E+08 -2.5052E+06  3.1823E+06
0000288   1.1160E+08  3.4587E+06 -2.1703E+06
0000289   1.1140E+08  3.4359E+04 -7.2261E+05
0000290   1.1047E+08 -1.3854E+06 -3.1694E+06
0000291   1.0960E+08 -1.1854E+06 -9.2063E+05
0000292   1.1058E+08 -8.4351E+05  3.8735E+05
0000293   1.1267E+08  1.7614E+06 -1.0470E+06
0000294   1.0955E+08  2.7762E+05 -4.2478E+06
0000295   1.1202E+08  1.1825E+06 -1.7522E+06
0000296   1.1197E+08 -6.5036E+05  2.0384E+05
0000297   1.0798E+08 -4.1295E+06  9.2125E+05
0000298   1.0846E+08  3.5410E+06  3.2362E+06
0000299   1.1046E+08  3.8767E+06 -2.9072E+06
0000300   1.1254E+08 -3.9775E+06 -5.1965E+05
0000301   1.1074E+08 -9.1479E+05  1.3866E+04
0000302   1.0923E+08  4.8368E+06 -3.5337E+06
0000303   1.0919E+08  1.0472E+06 -4.4639E+06
0000304   1.1020E+08 -3.9253E+06  7.6090E+06
0000305   1.1052E+08  2.4543E+06 -4.4341E+06
0000306   1.0950E+08  3.6421E+05  1.1571E+06
0000307   1.0925E+08  4.1141E+06 -3.1219E+06
0000308   1.0929E+08 -3.5196E+06  1.9122E+06
0000309   1.0998E+08 -2.9738E+05 -3.2761E+06
0000310   1.0813E+08  9.5064E+05  1.1145E+05
0000311   1.0917E+08  1.2746E+06  7.6539E+05
0000312   1.1078E+08 -1.3405E+06  1.8592E+06
0000313   1.1135E+08 -2.5254E+06  2.0131E+06
0000314   1.0966E+08 -2.2729E+06 -1.9217E+05
0000315   1.0881E+08 -1.5324E+06  6.8202E+05
0000316   1.0829E+08 -6.6716E+05 -1.9170E+06
0000317   1.1119E+08  9.0512E+05  1.4433E+06
0000318   1.0949E+08  1.9081E+06  1.3104E+06
0000319   1.1045E+08  1.3185E+06  1.6591E+06
0000320   1.1147E+08 -4.2226E+06  2.7778E+06
0000321   1.1198E+08 -1.7530E+06  8.4423E+05
0000322   1.0648E+08 -3.2842E+06 -2.7826E+06
0000323   1.0870E+08 -3.2681E+04 -1.1875E+06
0000324   1.1222E+08  2.8749E+06  2.1112E+06
0000325   1.1258E+08 -2.5193E+06  9.9611E+05
0000326   1.0870E+08  2.4836E+06  1.2294E+06
0000327   1.0931E+08 -7.0261E+05  1.5054E+06
0000328   1.0887E+08  6.5357E+05  1.5671E+06
0000329   1.0704E+08 -1.6633E+06  6.7725E+06
0000330   1.0957E+08  3.2649E+06 -5.9075E+05
0000331   1.1026E+08  3.6116E+06  2.0723E+06
0000332   1.0944E+08 -1.7520E+06 -3.2988E+05
0000333   1.1119E+08 -4.3159E+05  7.3718E+05
0000334   1.1072E+08  6.1277E+06  3.1879E+06
0000335   1.0995E+08 -4.5902E+06 -2.7802E+06
